% # columns="iteration, evaluation, void, void, void, xmean", seed=133397, Thu Feb 20 13:10:23 2025, <python>{}</python> # scaling_of_variables: 1, typical_x: 0
1 16 0 0 0 3.970632897565859 0.37366584637968714 0.8577532661583054 1.487688811013465 4.61685459850303 0.3941676230747797 0.5278088868371661 3.397654378853041 2.7841048828002153 4.2246765174518774 1.8661098675716146 0.8731479832021638 2.580399288435815 4.255524434091145 4.7739528377166875 3.001815856665308 5.981619982403745 2.9719072443007746 2.4934765194750437 0.4720390614736496 3.5092140957524385 4.303067376022006 6.645399028500901 1.294871482883276 2.2100963459263645 2.0464658910460756 5.82936818071361 -0.29159408384261837 3.7505019142926703 4.954162337375971 4.627281672359849 1.4554174980154637 0.7600400261023008 3.781852108973613 0.26219989328774573 3.651819338079495 2.775175427980769 6.324756444734815 5.952415061468626 5.925352427012076 6.32736294572322 5.7162773959060775 1.6101516901768729 4.631584230809844 2.0751978008469947 3.8869698299129833 2.2982741585197157 4.065311291158336 2.1778925779814626 0.5728596143386009 3.4699497943616233 0.023524158975000636 4.926184303846187 2.414919166467424 5.101561347380776 2.16101417827227 2.1680796114539462 6.45194041520515 2.9410651263260665 3.971263921475376 3.058982746369137 0.6840086537229199 0.5936755885960333 -0.023248227762667273 3.7532221450453402 5.321846053345331 1.0825073856077845 4.425329371095681 4.156141057411177 3.5653054415634053 -0.333092602686165 1.0837617537478956 4.883104019956495 0.5026492596549592 5.191829845980902 0.3316673096860988
2 32 0 0 0 4.197071044938963 0.4918351907129159 1.052400672110436 1.5837947148102538 5.103803073621803 -0.2452812328992744 0.35919173495328177 2.9185634056842047 2.8918579828873807 4.313300156298986 1.4575477278238371 0.8774139544729425 3.334819218819787 4.559985107362009 4.626588111179876 3.460783064469988 5.568083770602708 2.667803799194831 2.9020994288978663 0.5795537073424779 3.8195747063388135 3.959683875871001 6.686072896180009 1.5829249844371633 2.0140900305188896 2.04086348605605 5.786934550084212 -0.39968711132066115 3.801732943765118 4.884066221581078 4.794675076110298 1.242147843830495 0.549959362835116 3.815081360719036 0.22373803571576203 3.2772455424072953 3.0413768778516648 6.214895395867223 5.745002217657937 6.249078805704147 6.513888651919273 6.168060034462904 2.016520131369134 4.504408937016718 2.235558930162158 3.8575758606713517 2.260876244817386 4.4103367606626165 2.033555388818662 0.664099360767447 3.501392036683659 0.18671483454794321 4.533670651240297 2.5636485748534747 4.994330306970927 1.9973261112993317 2.0934207763208583 6.3144882486902665 3.163055871186132 3.702126825538169 3.2562949071143623 0.9314125274333289 0.1078833246836089 -0.3448792265256183 3.712138030746382 5.3224131567139095 0.8939148540028364 3.9808843295986853 3.974604783161106 3.6587599062427696 0.08670382583016178 0.9211278942016405 5.228675834585761 0.6548348577751031 4.900397497894104 0.34349134355139904
3 48 0 0 0 3.638586873700627 0.491892484673198 1.327537707437647 0.9807157761680471 5.2246320465221645 -0.12297069255775238 0.2003767935837538 2.64631980404685 3.3250151678232003 5.014151648164006 1.4362857545473937 1.0395613207348298 3.7187846666706252 4.972176009081656 4.073496136671284 2.9915995855704423 5.772764380436506 3.202264292292789 2.6163320540343613 0.3695299290560873 3.910026358153668 3.6612396009619377 6.410261148340707 1.8768771630223093 1.6796942788314355 1.4124919214331435 5.66916837475936 -0.17697136209937284 3.6911913340020335 4.248775017371996 4.933075170454978 1.4418652494268756 0.2751778665369269 4.142955203353617 0.2010735179223134 2.9212536479989675 2.7109332849497942 5.973279525391189 5.4761045752408295 6.029810874335781 6.405390599577741 6.198718642753192 2.143731642615825 4.521613084462217 1.685827504518185 3.8813413792479756 2.777415244731847 3.8906388954165294 2.0539635411793262 0.6290972070925777 3.511410527689384 0.2737888087274212 4.616330056876053 2.7029586481056556 4.834370730269689 1.607595334357326 2.419059698489455 6.396672605067456 2.891319443649992 3.7806189104450345 3.00526836681278 1.329308829528182 0.0032765708413580175 -0.5114238750182091 3.705385061717604 5.178199665184707 0.9349671486560397 4.2129159062847705 4.148035577219129 4.179615504885248 -0.5223001409470261 1.5857640287378891 4.835275183427867 0.4379244608625612 5.142673957338918 -0.24527270399222628
4 64 0 0 0 3.64750882654345 -0.033190174351431456 1.2287327993590622 0.873852121027467 5.294185396149194 -0.7751650279174211 0.3438068820556275 2.6065631889548673 3.087160027882683 5.057492315441027 1.6708126837937625 0.8743509197484793 3.5070671292505025 4.824569546591085 4.452326197026025 3.094806104024059 5.514253941819125 2.873298917472797 2.6083388750322585 0.5204927498477786 3.933095063863633 3.612594939653559 6.161626175793415 1.754380650087911 1.8888708701235848 1.39869402447587 5.683197477033309 -0.03110306017737413 3.6627252952270517 4.020438893827478 4.490314436315793 1.3614389357397327 0.4032728124512399 4.446190102020079 -0.2068004184036216 3.7594548563366255 2.9123767941200884 5.863049191877031 5.1524382749812165 6.2064096251211005 6.514798092790269 6.243906763765325 1.9760631841201117 4.283575253588216 2.15833289274372 3.459905379186237 3.0758499126411447 3.657811123977136 2.1953927102973303 0.41292909486899654 3.509222036361417 0.27691904607546747 4.30634474035581 3.0095761460574946 4.697327175242965 1.3179918556540215 2.3457230372014193 6.053671838913238 3.403156565310531 3.82383012868872 3.042994003664833 1.467861182518995 0.1837894465544999 -0.3329816678274157 3.1256449890642743 5.465559671113349 0.887498092279906 3.9250092619747186 3.871426811627986 4.66026579496364 0.05857990723255713 0.7137282579307659 4.854909285575919 0.5107842106284605 5.693700938719238 -0.41128165640103376
5 80 0 0 0 4.157572189575192 -0.042797281443816254 1.1653111749261935 0.8186915680554468 5.856670896788856 -1.260373078438614 0.14131473444922885 3.034002612333752 3.44001264139774 4.712743672435791 1.532954223736127 0.4850286149713109 3.708916044471577 4.4870759551004005 4.097331479366933 2.957666006982664 5.565854214209452 3.355724448635982 2.3473386682088435 0.7958328159581678 3.993688828638152 3.5288394581455376 6.5430506805137 1.954703176243801 2.1495729113763824 1.322184693541855 5.791741308443609 -0.0064221402480928655 3.09228181864274 4.017380815462278 4.4104188560039725 0.7672224556477075 0.010606080408865792 4.5656742864652005 0.15187754347390384 3.2647247968413557 3.378640964867268 5.880468213774321 5.140325672446968 6.116311615725482 6.17640140413137 6.310125662319074 1.8747099125316586 4.590031821949152 2.3958587726111813 3.464783757108651 3.418005996094253 3.69177732683756 2.4576998716938427 0.48284322107695615 3.7189133702889716 0.26829186057166904 4.379499079563483 2.870156618571314 4.99261516817179 1.0792678586967133 2.366030454277874 6.177707792863364 3.5312916925315228 3.9916257226110146 3.313384437440557 1.3790980612252082 0.4027520281793137 -0.22148249780114285 3.1979217060293843 5.920266838077869 1.0484736675641593 4.15332125642267 3.3759527363711075 5.280643242568432 0.08415444866427144 1.0639259859939927 5.013428711532163 0.7247968097994946 5.616984197895483 -0.5209093598560188
6 96 0 0 0 4.221132660940458 -0.15559503022935517 1.407623475933754 1.212742906200652 6.043150984303852 -1.2173168735341613 0.20169429290395102 3.0821209483226126 3.126801306301088 4.790862687866297 1.7701209420935788 0.2899232943535669 3.5761105927791115 4.753821242300878 4.000632188402979 2.7175108753613975 5.151021705457253 3.764108370611331 2.546657665156896 1.211422317037469 3.9920139064720246 3.574694564085577 6.645185429058826 1.7237536260307464 2.231683039597134 1.2177041232798682 5.631227165285979 0.029343046834784774 3.6382704097305565 4.119377902093271 4.002866233090248 0.7453471914608155 -0.20825635064190234 4.818943446733371 0.46614506815754664 2.8497818854982184 3.0213456412995106 5.961702936655477 5.507128826780345 6.187927947331353 6.614227242069978 6.332134788563254 2.075642735174637 4.836324147357772 2.329054583587407 3.4117058389863657 3.727438006379956 3.5573684463497948 2.7030495671532466 0.5487276218945087 3.509181763388073 0.1103592182612918 4.424447194595119 2.9244218924689585 4.963369960153313 1.2573821667659275 2.496963898724332 6.359567728791727 3.2713671483890816 3.5137024527245395 3.558235721905628 1.6730638939443754 0.6329369432727477 -0.03429478894560439 2.85825346189884 6.003902545393435 0.8579967667369737 4.04809962048555 3.994441649484044 5.227768931319247 0.19448548874068183 0.585688930567056 4.946895298210535 1.104271672779969 5.570933566487091 -0.466552066920841
7 112 0 0 0 4.143969975481272 -0.3332091158125557 1.4539918910527976 0.7239350458845093 5.774085290695524 -0.9218798261251138 0.31113140336150924 2.846078176362419 2.7895272043134796 5.029339813177624 1.6792147618972977 0.6551313630914954 3.379854760574308 4.897492872835133 4.070353542681045 2.668542810412719 5.635526481801508 4.285644122415352 2.705275683291521 1.1974580930876297 3.8351609431106612 4.415891866150566 6.784042987652999 2.2438711231525694 2.0592016812935015 1.8448662259875344 5.850286809821534 -0.04162173590144975 3.256234877019149 4.312559785296831 4.183813779736522 0.8582047245501971 -0.35556826418843035 4.976804172925852 0.6847070738316282 3.134561242442433 3.156017293117824 5.810569944076178 5.593806710501402 6.201261218708435 6.56892693872582 6.962102476243048 2.364773758649616 4.470142838283946 2.3742820008632277 3.05983434548587 3.6171871702465137 3.757118285037696 2.8616910050104005 0.40790861786884003 3.686772241176225 0.1832903555155566 4.386270561906865 2.5354899689776667 5.461090649002365 1.240933783444204 2.364387304705414 6.292675194903784 3.181311147776458 3.118971348833696 3.620095986184198 1.8017316786599546 0.8610484721378674 -0.0013923092569233936 3.238999529943258 5.406900371191517 1.3032283765897943 4.010714912822851 3.9243248748625614 5.340761883491963 -0.020264691424022097 0.8112075713876731 5.152784662144807 1.009205413904479 5.8165887123210025 -0.1207404240373392
8 128 0 0 0 4.3180253315420165 -0.013802452710446222 1.3563127086843034 0.33911012134894103 5.635403324063414 -1.1663441249548334 0.5456280667340982 3.124150314686077 2.823172690280543 5.281953867655158 1.5469507976487642 0.4639810024208276 3.485889273316609 4.917281768572403 3.4939128118492144 2.596929153385453 6.241785420947487 4.142582521542903 3.1377448863009967 1.0879148877384173 3.6740378435091894 3.965292417331091 7.083033232023383 2.534170075398755 1.7817556512319321 1.5973866032246313 5.264735621005207 -0.21305295554220044 3.2727598914375036 4.351142531286751 3.8537397252923307 1.0131273178711673 -0.46830841438109905 5.083417481267817 0.3835018686514561 3.639468466205206 2.9982895584334415 5.906669965721665 5.472174201968203 5.992400388777746 6.287080500968381 6.666183887058266 1.788694926122729 4.3679638404314485 2.6200495744093346 2.8197207956390264 3.4797205519537404 3.7887265077156442 2.9233814844022676 0.5765060687678193 3.639661824793153 -0.0374457379486893 4.41729132249962 2.182985500269831 5.973763931196951 0.964471911423544 2.558756096388591 6.294555754689938 2.7403675017197098 2.746328106795097 3.6431622117238227 2.338229599498535 1.1154475942689968 -0.03628410348119425 3.093298625639254 5.30978049181102 0.970858463363063 4.189392236964466 4.26569569207929 5.259264118159714 0.4636338879674623 0.6541103164582557 5.041493244300176 1.168275569444874 5.65747957340512 0.5637988669161743
9 144 0 0 0 4.66774740242225 -0.05883632837123532 1.3853212413565803 0.8136475268480877 5.8516868627038265 -0.9609365180984488 0.7049528829034054 2.903211235471437 2.4759212776088693 5.365809432044835 1.9139315598097186 0.7129075548616964 3.4410187622645387 4.878814740733628 3.6525023089130255 3.0532331388521965 5.801574601406494 3.616970827401443 2.904275650418375 1.2178997961906266 3.9912523738635506 3.72141908584421 7.023443581833356 2.3248385344589195 1.9540763192823793 1.6420007029079493 5.485683163114688 -0.10494001465158061 3.92438764267852 4.5965371923278 4.273125669511081 1.0089944638191748 -0.7278282164239618 4.606176095999074 0.41067028093796915 3.548596912252526 2.251868925296788 5.825843353126586 5.2175937646578845 6.528757898496229 6.429188719640539 7.152285097491524 1.613082433478797 4.426714537587832 2.012241537492912 2.897912384851072 3.3134343867444405 3.5507822996522163 2.944263479732928 0.9715445666876211 3.7439822071561832 -0.05870612025090291 4.110459877110841 2.4596399628002157 5.8340907249090685 1.2699507262701517 2.066256047355138 6.250179034896719 2.3346538040884854 2.919193902129583 3.6983956986430644 2.1997436182100376 0.7670057850091762 -0.3126763471799282 3.593774736091628 5.746302695870038 0.8495303474492959 4.161243548993243 4.147777216422852 5.628365593823635 0.39591183169670985 0.5681771929627332 5.043960624546812 1.2281380224704566 4.815879429370419 0.6989862549892283
10 160 0 0 0 4.333140902047843 0.06665250991935584 0.9928498690140631 0.623448745499779 5.474873075437256 -1.038793684052645 0.3432552856660331 2.9281323727186703 2.3618073473692935 5.175851138160769 2.0513434962893777 0.8758477856619744 3.3388742176372395 4.601055997532952 3.6723586698515636 3.130744931968127 6.135706817493667 3.6686357431598244 2.496259642867533 1.283121964450783 4.018919975431587 3.8817916623731983 7.459286993477603 1.8655128998385648 2.0352768511202797 1.692136827496141 5.105050673489609 -0.42823818206866787 3.9834510000142793 5.049422762712198 3.8992073028124428 1.1834648294146957 -0.19925759750199368 4.63959367691029 0.5195922130994742 3.45388104262944 2.2719969429264473 5.76462155873686 5.2350083457314085 6.253836541894142 6.705043124601403 6.872056820446128 1.6219415917897309 4.821883945676302 2.1773900118266187 2.758158126664413 3.376843693845802 3.597881059310456 2.9288778940652986 0.5778580363127116 4.018888601118942 -0.49814556951513767 3.7039362964354976 2.3677113643490735 5.987546689760444 0.9738280415495089 2.161656729543333 6.123866199660564 2.416874576805176 2.9678240584544033 3.8644170773455766 2.277270713805028 0.7609708905381203 -0.22457724707759397 4.033630341843582 5.133858330135346 0.9383438128347777 4.190232720355749 4.008051731257217 5.71249439478584 0.6068838108101428 0.8579877904463388 4.748110411088496 1.3791344941253123 4.673938224780834 0.48350584568906557
