% # columns="iteration, evaluation, sigma, axis ratio, bestever, best, median, worst objective function value, interquartile range, further/more values", seed=133397, Thu Feb 20 13:10:23 2025, <python>{}</python>
1 16 0.6714636696797495 1.000049343322605 0.21849809004623813 2.1849809004623813e-01 0.24921177399004468 0.2769266036549631 0.026936235291549593   
2 32 0.6511110247705006 1.0285307711682172 0.21849809004623813 2.2586515942822205e-01 0.24528449465172786 0.2855857185333898 0.030486397775590257   
3 48 0.6374328338541471 1.0372026509907721 0.2013204702494047 2.0132047024940469e-01 0.25726297607188425 0.2783566890690381 0.02935838165302318   
4 64 0.623899155783178 1.0425837553669435 0.2013204702494047 2.2808749805555514e-01 0.25181742429050785 0.2856880141083709 0.01382625197170384   
5 80 0.6129923655998835 1.0456273246305317 0.20076709414421423 2.0076709414421423e-01 0.2351914854246178 0.2613773326083919 0.03687827828021639   
6 96 0.6037380862092956 1.047987686217475 0.20076709414421423 2.1377152259543797e-01 0.23734832775821504 0.25957400390305835 0.0183599620472695   
7 112 0.5928489507663712 1.053515208197566 0.20076709414421423 2.2492069655752767e-01 0.2602125331027971 0.31566413444812347 0.02756798517619391   
8 128 0.5858038576476813 1.0589031533985096 0.20076709414421423 2.1410919744719159e-01 0.24776421732269505 0.29133079069635687 0.027586358845466702   
9 144 0.5763768124204572 1.0651733034238162 0.20076709414421423 2.1583580729484855e-01 0.25860853226211916 0.33475993629211365 0.029517545191844186   
10 160 0.5648247852531669 1.0707580478815575 0.19693454392354828 1.9693454392354828e-01 0.2627438595533405 0.29901861408809843 0.014741999691733176   
11 176 0.557397772310146 1.0758999723668319 0.19693454392354828 2.2418569698325463e-01 0.24928938194898967 0.29765045744560603 0.01825555710423321   
12 192 0.5537107513626404 1.0787440219191515 0.19693454392354828 2.1491115313153308e-01 0.25310362828270533 0.2740029299974373 0.02294494459863533   
13 208 0.5498584311722624 1.0838717811163723 0.19693454392354828 2.1947209046585636e-01 0.248131760129092 0.27943707010081803 0.022743700671423228   
14 224 0.5488444624559886 1.0897222719769164 0.18708979018796756 1.8708979018796756e-01 0.2445602081049982 0.3116959588392218 0.02542198391433803   
15 240 0.5512920503674233 1.096110517101921 0.18708979018796756 2.0659571328623424e-01 0.24198652985735666 0.2996909097503624 0.043482842862332644   
16 256 0.5546166274130692 1.1024839935800081 0.18708979018796756 2.0589059265534290e-01 0.24916730289270403 0.310703704282344 0.022406683929291682   
17 272 0.5566264299992569 1.1098352733729804 0.18708979018796756 2.1987838011009839e-01 0.2569905640802192 0.2989200246814216 0.025884166316232138   
18 288 0.5595331259133587 1.1176060307712854 0.18708979018796756 2.2015102914502616e-01 0.2534887146778541 0.2958288236491959 0.04052961414449391   
19 304 0.5622786438693704 1.1261829861462367 0.17638538221051214 1.7638538221051214e-01 0.2490226303990463 0.27750313380303393 0.027963262657351218   
20 320 0.5620465041237546 1.13486979211132 0.17638538221051214 2.1927530951410593e-01 0.2498835568504133 0.28551981363042606 0.02499931292723856   
21 336 0.5623331908512865 1.1437324646284932 0.17638538221051214 2.1331282228627377e-01 0.25520661632046626 0.2801017847152723 0.03026002318903595   
22 352 0.558930501135044 1.150859443181921 0.17638538221051214 2.2902749611401776e-01 0.25260737342203005 0.27756589342475374 0.024822651494757847   
23 368 0.5545410017438982 1.1596539750237949 0.17638538221051214 2.2177694429070360e-01 0.24142182699445228 0.28061880735397043 0.020635309024368498   
24 384 0.5490063249178291 1.1668944992741062 0.17589273879522704 1.7589273879522704e-01 0.24514011245851874 0.26647976511323657 0.030536929835302373   
25 400 0.5437084464646071 1.1724207134260776 0.16607288425740982 1.6607288425740982e-01 0.24909687722224208 0.3169415935932432 0.03226439267778766   
26 416 0.5389651623955234 1.176743012025238 0.16607288425740982 2.2266097472701521e-01 0.24698291888634724 0.2772684495184241 0.01490847259014072   
27 432 0.5351881148883723 1.1792086434314164 0.16607288425740982 2.2015034670374625e-01 0.24967251339290933 0.28653051656215617 0.029110776988306913   
28 448 0.5307457884388899 1.1828502156461713 0.16607288425740982 2.1264025418416607e-01 0.2448597182823756 0.2692521293256807 0.015830413409370553   
29 464 0.5258263178382899 1.1864084405599131 0.16607288425740982 2.2584880096501211e-01 0.2475975961702267 0.35799220535840554 0.027422050949233945   
30 480 0.5214975092335485 1.1905885866055843 0.16607288425740982 1.9684019376052578e-01 0.24887734818475019 0.2926784113749082 0.014882661927900442   
31 496 0.5201543523499823 1.1936289378842189 0.16607288425740982 2.1141216275379490e-01 0.24633639118213613 0.29558763890837664 0.02873234624427029   
32 512 0.5171485266336739 1.2003873902783475 0.16607288425740982 2.2597919006663750e-01 0.2576348796863633 0.2710990460510518 0.024153449454284492   
33 528 0.5131350409378338 1.2044638237534353 0.16607288425740982 2.0566283575139421e-01 0.2536909602343235 0.2742167651718338 0.03149519695789532   
34 544 0.509191404228216 1.2092309244440622 0.16607288425740982 2.1230651477620413e-01 0.24363124598095923 0.3263227819059891 0.027025993166590323   
35 560 0.5093577348002571 1.2124833478437185 0.16607288425740982 2.1036745721297845e-01 0.24782844276348706 0.31912282676361103 0.02832243585604305   
36 576 0.5094824519057581 1.2160590467655223 0.16607288425740982 2.1372022162444937e-01 0.24820945889056242 0.28052378454309745 0.04343586733884902   
37 592 0.5083344478113059 1.2199391141486555 0.16607288425740982 1.9283894080483713e-01 0.24854230011834935 0.30034544404072433 0.033792634784637454   
38 608 0.5085876998999851 1.2224707978666944 0.16607288425740982 2.1625664063857189e-01 0.2543301094067683 0.2737862751873235 0.029647094862828016   
39 624 0.5065655691007704 1.2248021711260204 0.16607288425740982 2.1750494602631854e-01 0.25511291127343644 0.2995125397948039 0.029141194894260036   
40 640 0.503462465711988 1.2281725800891887 0.16607288425740982 2.2903688198563563e-01 0.25694450047584444 0.2838857056852263 0.019759575560565457   
41 656 0.5020945104879934 1.2316791360075567 0.16607288425740982 2.1737020831658324e-01 0.25617638510343327 0.29225648518193875 0.03480964803858519   
42 672 0.5021141616976489 1.2384810604820748 0.16607288425740982 2.1519201945933489e-01 0.24927231099897149 0.27913949781897457 0.013810022395721933   
43 688 0.5027284534277697 1.2443293423524309 0.16607288425740982 1.9549652899247549e-01 0.244406799517073 0.2703927590815815 0.030926111629147768   
44 704 0.5016634497360752 1.251066929414892 0.16607288425740982 2.1010455238338874e-01 0.2406919769062793 0.2743104311767633 0.02391598784584059   
45 720 0.5010008026541346 1.2571950823439895 0.16607288425740982 2.2858769726143605e-01 0.24998657093055332 0.2745011499629706 0.018816919708965762   
46 736 0.49817752545818433 1.2608769664690176 0.16607288425740982 1.9997557280341513e-01 0.24601664767608689 0.27084817050297555 0.031549719086486766   
47 752 0.49461380998546567 1.2642641700950619 0.16607288425740982 1.9400039217096618e-01 0.23788402832280822 0.2729090981911838 0.012167604118416608   
48 768 0.49042555092669005 1.2687470291243987 0.16607288425740982 2.0491897959567595e-01 0.24458398592345534 0.30576427115539034 0.03163730367160489   
49 784 0.4848854484898962 1.2714350996922057 0.16607288425740982 2.1212669415649107e-01 0.25217230549649444 0.29092944681291416 0.02798330750195896   
50 800 0.4808827432923056 1.2747168280125465 0.16607288425740982 2.0852089574900881e-01 0.24589224369113713 0.2874265689187941 0.025703593742584296   
